TTI,UE0,UE1,UE2,UE3,UE4,UE5,UE6,UE7,UE8,UE9,UE10,UE11
4781,13064,16392,13064,18960,0,0,0,0,0,0,0,0
4782,13064,16392,13064,18960,0,0,0,0,0,0,0,0
4783,13064,16392,13064,18960,0,0,0,0,0,0,0,0
4784,13064,16392,13064,0,0,11016,0,0,0,0,0,0
4785,0,0,13064,0,4224,11016,0,4736,0,0,0,0
4786,0,0,0,0,4224,11016,4224,4736,0,0,0,0
4787,0,0,0,0,4224,11016,4224,4736,0,0,0,0
4788,0,0,0,0,4224,11016,4224,4736,0,0,0,0
4789,0,0,0,0,4224,11016,4224,4736,0,0,0,0
4790,0,0,0,0,4224,0,4224,4736,2152,0,0,0
4791,0,0,0,0,4224,0,4224,4736,2152,0,0,0
4792,0,0,0,0,4224,0,4224,4736,2152,0,0,0
4793,0,0,0,0,4224,0,4224,4736,2152,0,0,0
4794,0,0,0,0,4224,0,4224,4736,2152,0,0,0
4795,0,0,0,0,4224,0,4224,0,2152,2152,0,0
4796,0,0,0,0,4224,0,4224,0,2152,2152,0,0
4797,0,0,0,0,4224,0,4224,0,2152,2152,0,0
4798,0,0,0,0,4224,0,4224,0,2152,2152,0,0
4799,0,0,0,0,0,0,0,0,2152,2152,0,0
4800,0,0,0,0,0,0,0,0,2152,2152,0,0
4801,16392,17424,18960,16392,0,0,0,0,0,0,0,0
4802,16392,17424,18960,16392,0,0,0,0,0,0,0,0
4803,16392,17424,18960,16392,0,0,0,0,0,0,0,0
4804,16392,0,18960,0,11016,0,0,9224,0,0,0,0
4805,0,0,0,0,11016,4736,4224,9224,0,0,0,0
4806,0,0,0,0,11016,4736,4224,9224,0,0,0,0
4807,0,0,0,0,11016,4736,4224,9224,0,0,0,0
4808,0,0,0,0,0,4736,4224,9224,0,0,3240,0
4809,0,0,0,0,0,4736,4224,9224,0,0,3240,0
4810,0,0,0,0,0,4736,4224,9224,0,0,3240,0
4811,0,0,0,0,0,4736,4224,0,848,0,3240,0
4812,0,0,0,0,0,4736,4224,0,848,0,3240,0
4813,0,0,0,0,0,4736,4224,0,848,0,3240,0
4814,0,0,0,0,0,4736,4224,0,848,0,3240,0
4815,0,0,0,0,0,4736,4224,0,848,0,3240,0
4816,0,0,0,0,0,4736,4224,0,848,0,3240,0
4817,0,0,0,0,0,4736,0,0,848,0,3240,848
4818,0,0,0,0,0,0,0,0,848,0,3240,848
4819,0,0,0,0,0,0,0,0,848,0,3240,848
4820,0,0,0,0,0,0,0,0,848,0,3240,848
4821,16392,16392,17424,17424,0,0,0,0,0,0,0,0
4822,16392,16392,17424,17424,0,0,0,0,0,0,0,0
4823,16392,16392,17424,17424,0,0,0,0,0,0,0,0
4824,16392,16392,0,0,9224,0,0,9224,0,0,0,0
4825,0,0,0,0,9224,6016,4736,9224,0,0,0,0
4826,0,0,0,0,9224,6016,4736,9224,0,0,0,0
4827,0,0,0,0,9224,6016,4736,9224,0,0,0,0
4828,0,0,0,0,9224,6016,4736,9224,0,0,0,0
4829,0,0,0,0,0,6016,4736,9224,0,0,3240,0
4830,0,0,0,0,0,6016,4736,9224,0,0,3240,0
4831,0,0,0,0,0,6016,4736,0,0,2152,3240,0
4832,0,0,0,0,0,0,4736,0,0,2152,3240,2152
4833,0,0,0,0,0,0,4736,0,0,2152,3240,2152
4834,0,0,0,0,0,0,4736,0,0,2152,3240,2152
4835,0,0,0,0,0,0,0,0,848,2152,3240,2152
4836,0,0,0,0,0,0,0,0,848,2152,3240,2152
4837,0,0,0,0,0,0,0,0,848,2152,3240,2152
4838,0,0,0,0,0,0,0,0,848,2152,3240,2152
4839,0,0,0,0,0,0,0,0,848,2152,3240,2152
4840,0,0,0,0,0,0,0,0,848,2152,3240,2152
4841,17424,18960,16392,13064,0,0,0,0,0,0,0,0
4842,17424,18960,16392,13064,0,0,0,0,0,0,0,0
4843,17424,18960,16392,13064,0,0,0,0,0,0,0,0
4844,17424,0,0,13064,0,11016,0,9224,0,0,0,0
4845,0,0,0,13064,4224,11016,0,9224,0,0,0,0
4846,0,0,0,0,4224,11016,4224,9224,0,0,0,0
4847,0,0,0,0,4224,11016,4224,9224,0,0,0,0
4848,0,0,0,0,4224,11016,4224,9224,0,0,0,0
4849,0,0,0,0,4224,11016,4224,9224,0,0,0,0
4850,0,0,0,0,4224,0,4224,0,0,3240,3240,0
4851,0,0,0,0,4224,0,4224,0,0,3240,3240,0
4852,0,0,0,0,4224,0,4224,0,0,3240,3240,0
4853,0,0,0,0,4224,0,4224,0,0,3240,3240,0
4854,0,0,0,0,4224,0,4224,0,0,3240,3240,0
4855,0,0,0,0,4224,0,4224,0,0,3240,3240,0
4856,0,0,0,0,4224,0,4224,0,0,3240,3240,0
4857,0,0,0,0,4224,0,4224,0,0,3240,3240,0
4858,0,0,0,0,4224,0,4224,0,0,3240,3240,0
4859,0,0,0,0,4224,0,4224,0,0,3240,3240,0
4860,0,0,0,0,4224,0,4224,0,0,3240,3240,0
4861,18960,17424,16392,18960,0,0,0,0,0,0,0,0
4862,18960,17424,16392,18960,0,0,0,0,0,0,0,0
4863,18960,17424,16392,18960,0,0,0,0,0,0,0,0
4864,18960,0,0,18960,0,0,11016,11016,0,0,0,0
4865,0,0,0,0,4224,9224,11016,11016,0,0,0,0
4866,0,0,0,0,4224,9224,11016,11016,0,0,0,0
4867,0,0,0,0,4224,9224,11016,11016,0,0,0,0
4868,0,0,0,0,4224,9224,11016,11016,0,0,0,0
4869,0,0,0,0,4224,9224,11016,11016,0,0,0,0
4870,0,0,0,0,4224,9224,0,11016,0,0,0,0
4871,0,0,0,0,4224,9224,0,0,0,0,0,0
4872,0,0,0,0,4224,9224,0,0,0,0,0,0
4873,0,0,0,0,4224,0,0,0,0,0,0,0
4874,0,0,0,0,4224,0,0,0,0,0,0,0
4875,0,0,0,0,4224,0,0,0,0,0,0,0
4876,0,0,0,0,4224,0,0,0,0,0,0,0
4877,0,0,0,0,4224,0,0,0,0,0,0,0
4878,0,0,0,0,4224,0,0,0,0,0,0,0
4879,0,0,0,0,4224,0,0,0,0,0,0,0
4880,0,0,0,0,4224,0,0,0,0,0,0,0
4881,18960,16392,16392,18960,0,0,0,0,0,0,0,0
4882,18960,16392,16392,18960,0,0,0,0,0,0,0,0
4883,18960,16392,16392,18960,0,0,0,0,0,0,0,0
4884,18960,16392,0,0,9224,11016,0,0,0,0,0,0
4885,0,0,0,0,9224,11016,6016,7808,0,0,0,0
4886,0,0,0,0,9224,11016,6016,7808,0,0,0,0
4887,0,0,0,0,9224,11016,6016,7808,0,0,0,0
4888,0,0,0,0,9224,11016,6016,7808,0,0,0,0
4889,0,0,0,0,0,11016,6016,7808,3240,0,0,0
4890,0,0,0,0,0,0,6016,7808,3240,848,0,0
4891,0,0,0,0,0,0,6016,7808,3240,848,0,0
4892,0,0,0,0,0,0,6016,7808,3240,848,0,0
4893,0,0,0,0,0,0,6016,0,3240,848,848,0
4894,0,0,0,0,0,0,6016,0,3240,848,848,0
4895,0,0,0,0,0,0,6016,0,3240,848,848,0
4896,0,0,0,0,0,0,0,0,3240,848,848,0
4897,0,0,0,0,0,0,0,0,3240,848,848,0
4898,0,0,0,0,0,0,0,0,3240,848,848,0
4899,0,0,0,0,0,0,0,0,3240,848,848,0
4900,0,0,0,0,0,0,0,0,3240,848,848,0
4901,13064,13064,16392,16392,0,0,0,0,0,0,0,0
4902,13064,13064,16392,16392,0,0,0,0,0,0,0,0
4903,13064,13064,16392,16392,0,0,0,0,0,0,0,0
4904,13064,13064,0,16392,0,0,7808,0,0,0,0,0
4905,0,13064,0,16392,0,6016,7808,0,0,0,0,0
4906,0,13064,0,0,0,6016,7808,6016,0,0,0,0
4907,0,0,0,0,4736,6016,7808,6016,0,0,0,0
4908,0,0,0,0,4736,6016,7808,6016,0,0,0,0
4909,0,0,0,0,4736,6016,7808,6016,0,0,0,0
4910,0,0,0,0,4736,6016,7808,6016,0,0,0,0
4911,0,0,0,0,4736,6016,7808,6016,0,0,0,0
4912,0,0,0,0,4736,6016,0,6016,0,2152,0,0
4913,0,0,0,0,4736,6016,0,6016,0,2152,0,0
4914,0,0,0,0,4736,6016,0,6016,0,2152,0,0
4915,0,0,0,0,4736,6016,0,6016,0,2152,0,0
4916,0,0,0,0,4736,0,0,0,0,2152,1352,2152
4917,0,0,0,0,4736,0,0,0,0,2152,1352,2152
4918,0,0,0,0,4736,0,0,0,0,2152,1352,2152
4919,0,0,0,0,4736,0,0,0,0,2152,1352,2152
4920,0,0,0,0,0,0,0,0,848,2152,1352,2152
4921,15112,16392,17424,13064,0,0,0,0,0,0,0,0
4922,15112,16392,17424,13064,0,0,0,0,0,0,0,0
4923,15112,16392,17424,13064,0,0,0,0,0,0,0,0
4924,15112,16392,0,13064,11016,0,0,0,0,0,0,0
4925,0,0,0,13064,11016,0,11016,6016,0,0,0,0
4926,0,0,0,0,11016,4224,11016,6016,0,0,0,0
4927,0,0,0,0,11016,4224,11016,6016,0,0,0,0
4928,0,0,0,0,11016,4224,11016,6016,0,0,0,0
4929,0,0,0,0,0,4224,11016,6016,3240,0,0,0
4930,0,0,0,0,0,4224,11016,6016,3240,0,0,0
4931,0,0,0,0,0,4224,0,6016,3240,0,3240,0
4932,0,0,0,0,0,4224,0,6016,3240,0,3240,0
4933,0,0,0,0,0,4224,0,6016,3240,0,3240,0
4934,0,0,0,0,0,4224,0,6016,3240,0,3240,0
4935,0,0,0,0,0,4224,0,0,3240,848,3240,0
4936,0,0,0,0,0,4224,0,0,3240,848,3240,0
4937,0,0,0,0,0,4224,0,0,3240,848,3240,0
4938,0,0,0,0,0,0,0,0,3240,848,3240,848
4939,0,0,0,0,0,0,0,0,3240,848,3240,848
4940,0,0,0,0,0,0,0,0,3240,848,3240,848
4941,16392,16392,16392,16392,0,0,0,0,0,0,0,0
4942,16392,16392,16392,16392,0,0,0,0,0,0,0,0
4943,16392,16392,16392,16392,0,0,0,0,0,0,0,0
4944,0,16392,0,16392,9224,11016,0,0,0,0,0,0
4945,0,0,0,0,9224,11016,6016,4736,0,0,0,0
4946,0,0,0,0,9224,11016,6016,4736,0,0,0,0
4947,0,0,0,0,9224,11016,6016,4736,0,0,0,0
4948,0,0,0,0,9224,11016,6016,4736,0,0,0,0
4949,0,0,0,0,9224,0,6016,4736,3240,0,0,0
4950,0,0,0,0,9224,0,6016,4736,3240,0,0,0
4951,0,0,0,0,0,0,6016,4736,3240,1352,0,0
4952,0,0,0,0,0,0,6016,4736,3240,1352,0,0
4953,0,0,0,0,0,0,6016,4736,3240,1352,0,0
4954,0,0,0,0,0,0,6016,4736,3240,1352,0,0
4955,0,0,0,0,0,0,6016,4736,3240,1352,0,0
4956,0,0,0,0,0,0,0,0,3240,1352,0,0
4957,0,0,0,0,0,0,0,0,3240,1352,0,0
4958,0,0,0,0,0,0,0,0,3240,1352,0,0
4959,0,0,0,0,0,0,0,0,3240,1352,0,0
4960,0,0,0,0,0,0,0,0,3240,1352,0,0
4961,18960,17424,13064,18960,0,0,0,0,0,0,0,0
4962,18960,17424,13064,18960,0,0,0,0,0,0,0,0
4963,18960,17424,13064,18960,0,0,0,0,0,0,0,0
4964,0,17424,13064,18960,11016,0,0,0,0,0,0,0
4965,0,0,13064,0,11016,4736,7808,0,0,0,0,0
4966,0,0,0,0,11016,4736,7808,4736,0,0,0,0
4967,0,0,0,0,11016,4736,7808,4736,0,0,0,0
4968,0,0,0,0,11016,4736,7808,4736,0,0,0,0
4969,0,0,0,0,11016,4736,7808,4736,0,0,0,0
4970,0,0,0,0,0,4736,7808,4736,0,2152,0,0
4971,0,0,0,0,0,4736,7808,4736,0,2152,0,0
4972,0,0,0,0,0,4736,7808,4736,0,2152,0,0
4973,0,0,0,0,0,4736,0,4736,0,2152,0,1352
4974,0,0,0,0,0,4736,0,4736,0,2152,0,1352
4975,0,0,0,0,0,0,0,4736,848,2152,0,1352
4976,0,0,0,0,0,0,0,0,848,2152,0,1352
4977,0,0,0,0,0,0,0,0,848,2152,0,1352
4978,0,0,0,0,0,0,0,0,848,2152,0,1352
4979,0,0,0,0,0,0,0,0,848,2152,0,1352
4980,0,0,0,0,0,0,0,0,848,2152,0,1352
4981,17424,16392,18960,13064,0,0,0,0,0,0,0,0
4982,17424,16392,18960,13064,0,0,0,0,0,0,0,0
4983,17424,16392,18960,13064,0,0,0,0,0,0,0,0
4984,0,16392,0,13064,6016,9224,0,0,0,0,0,0
4985,0,16392,0,13064,6016,9224,0,0,0,0,0,0
4986,0,0,0,0,6016,9224,4224,4736,0,0,0,0
4987,0,0,0,0,6016,9224,4224,4736,0,0,0,0
4988,0,0,0,0,6016,9224,4224,4736,0,0,0,0
4989,0,0,0,0,6016,9224,4224,4736,0,0,0,0
4990,0,0,0,0,6016,0,4224,4736,0,0,0,3240
4991,0,0,0,0,6016,0,4224,4736,0,0,0,3240
4992,0,0,0,0,6016,0,4224,4736,0,0,0,3240
4993,0,0,0,0,6016,0,4224,4736,0,0,0,3240
4994,0,0,0,0,6016,0,4224,4736,0,0,0,3240
4995,0,0,0,0,0,0,4224,4736,1352,0,0,3240
4996,0,0,0,0,0,0,4224,4736,1352,0,0,3240
4997,0,0,0,0,0,0,4224,4736,1352,0,0,3240
4998,0,0,0,0,0,0,4224,4736,1352,0,0,3240
4999,0,0,0,0,0,0,4224,4736,1352,0,0,3240
5000,0,0,0,0,0,0,0,4736,1352,1352,0,3240
5001,18960,13064,17424,17424,0,0,0,0,0,0,0,0
5002,18960,13064,17424,17424,0,0,0,0,0,0,0,0
5003,18960,13064,17424,17424,0,0,0,0,0,0,0,0
5004,0,13064,0,17424,11016,0,11016,0,0,0,0,0
5005,0,13064,0,0,11016,0,11016,4736,0,0,0,0
5006,0,0,0,0,11016,4224,11016,4736,0,0,0,0
5007,0,0,0,0,11016,4224,11016,4736,0,0,0,0
5008,0,0,0,0,11016,4224,11016,4736,0,0,0,0
5009,0,0,0,0,0,4224,11016,4736,0,0,3240,0
5010,0,0,0,0,0,4224,11016,4736,0,0,3240,0
5011,0,0,0,0,0,4224,0,4736,0,2152,3240,0
5012,0,0,0,0,0,4224,0,4736,0,2152,3240,0
5013,0,0,0,0,0,4224,0,4736,0,2152,3240,0
5014,0,0,0,0,0,4224,0,4736,0,2152,3240,0
5015,0,0,0,0,0,4224,0,4736,0,2152,3240,0
5016,0,0,0,0,0,4224,0,4736,0,2152,3240,0
5017,0,0,0,0,0,0,0,4736,0,2152,3240,2152
5018,0,0,0,0,0,0,0,4736,0,2152,3240,2152
5019,0,0,0,0,0,0,0,0,848,2152,3240,2152
5020,0,0,0,0,0,0,0,0,848,2152,3240,2152
5021,15112,17424,13064,18960,0,0,0,0,0,0,0,0
5022,15112,17424,13064,18960,0,0,0,0,0,0,0,0
5023,15112,17424,13064,18960,0,0,0,0,0,0,0,0
5024,15112,0,13064,0,0,0,9224,9224,0,0,0,0
5025,15112,0,0,0,4736,0,9224,9224,0,0,0,0
5026,0,0,0,0,4736,4736,9224,9224,0,0,0,0
5027,0,0,0,0,4736,4736,9224,9224,0,0,0,0
5028,0,0,0,0,4736,4736,9224,9224,0,0,0,0
5029,0,0,0,0,4736,4736,9224,9224,0,0,0,0
5030,0,0,0,0,4736,4736,0,9224,3240,0,0,0
5031,0,0,0,0,4736,4736,0,0,3240,0,3240,0
5032,0,0,0,0,4736,4736,0,0,3240,0,3240,0
5033,0,0,0,0,4736,4736,0,0,3240,0,3240,0
5034,0,0,0,0,4736,4736,0,0,3240,0,3240,0
5035,0,0,0,0,4736,4736,0,0,3240,0,3240,0
5036,0,0,0,0,0,4736,0,0,3240,1352,3240,0
5037,0,0,0,0,0,4736,0,0,3240,1352,3240,0
5038,0,0,0,0,0,4736,0,0,3240,1352,3240,0
5039,0,0,0,0,0,4736,0,0,3240,1352,3240,0
5040,0,0,0,0,0,0,0,0,3240,1352,3240,1352
5041,16392,13064,17424,15112,0,0,0,0,0,0,0,0
5042,16392,13064,17424,15112,0,0,0,0,0,0,0,0
5043,16392,13064,17424,15112,0,0,0,0,0,0,0,0
5044,0,13064,0,15112,4736,0,0,9224,0,0,0,0
5045,0,0,0,15112,4736,0,4736,9224,0,0,0,0
5046,0,0,0,0,4736,4224,4736,9224,0,0,0,0
5047,0,0,0,0,4736,4224,4736,9224,0,0,0,0
5048,0,0,0,0,4736,4224,4736,9224,0,0,0,0
5049,0,0,0,0,4736,4224,4736,9224,0,0,0,0
5050,0,0,0,0,4736,4224,4736,9224,0,0,0,0
5051,0,0,0,0,4736,4224,4736,9224,0,0,0,0
5052,0,0,0,0,4736,4224,4736,0,0,3240,0,0
5053,0,0,0,0,4736,4224,4736,0,0,3240,0,0
5054,0,0,0,0,4736,4224,4736,0,0,3240,0,0
5055,0,0,0,0,4736,4224,4736,0,0,3240,0,0
5056,0,0,0,0,4736,0,4736,0,0,3240,0,3240
5057,0,0,0,0,4736,0,4736,0,0,3240,0,3240
5058,0,0,0,0,4736,0,4736,0,0,3240,0,3240
5059,0,0,0,0,0,0,0,0,1352,3240,1352,3240
5060,0,0,0,0,0,0,0,0,1352,3240,1352,3240
5061,16392,17424,18960,15112,0,0,0,0,0,0,0,0
5062,16392,17424,18960,15112,0,0,0,0,0,0,0,0
5063,16392,17424,18960,15112,0,0,0,0,0,0,0,0
5064,0,17424,0,15112,7808,0,0,9224,0,0,0,0
5065,0,0,0,0,7808,7808,7808,9224,0,0,0,0
5066,0,0,0,0,7808,7808,7808,9224,0,0,0,0
5067,0,0,0,0,7808,7808,7808,9224,0,0,0,0
5068,0,0,0,0,7808,7808,7808,9224,0,0,0,0
5069,0,0,0,0,7808,7808,7808,9224,0,0,0,0
5070,0,0,0,0,7808,7808,7808,0,3240,0,0,0
5071,0,0,0,0,7808,7808,0,0,3240,3240,0,0
5072,0,0,0,0,0,7808,0,0,3240,3240,0,3240
5073,0,0,0,0,0,7808,0,0,3240,3240,0,3240
5074,0,0,0,0,0,0,0,0,3240,3240,2152,3240
5075,0,0,0,0,0,0,0,0,3240,3240,2152,3240
5076,0,0,0,0,0,0,0,0,3240,3240,2152,3240
5077,0,0,0,0,0,0,0,0,3240,3240,2152,3240
5078,0,0,0,0,0,0,0,0,3240,3240,2152,3240
5079,0,0,0,0,0,0,0,0,3240,3240,2152,3240
5080,0,0,0,0,0,0,0,0,3240,3240,2152,3240
5081,18960,13064,17424,18960,0,0,0,0,0,0,0,0
5082,18960,13064,17424,18960,0,0,0,0,0,0,0,0
5083,18960,13064,17424,18960,0,0,0,0,0,0,0,0
5084,0,13064,0,18960,6016,0,6016,0,0,0,0,0
5085,0,0,0,0,6016,4736,6016,4224,0,0,0,0
5086,0,0,0,0,6016,4736,6016,4224,0,0,0,0
5087,0,0,0,0,6016,4736,6016,4224,0,0,0,0
5088,0,0,0,0,6016,4736,6016,4224,0,0,0,0
5089,0,0,0,0,6016,4736,6016,4224,0,0,0,0
5090,0,0,0,0,6016,4736,6016,4224,0,0,0,0
5091,0,0,0,0,6016,4736,6016,4224,0,0,0,0
5092,0,0,0,0,0,4736,6016,4224,0,2152,0,0
5093,0,0,0,0,0,4736,6016,4224,0,2152,0,0
5094,0,0,0,0,0,4736,6016,4224,0,2152,0,0
5095,0,0,0,0,0,4736,6016,4224,0,2152,0,0
5096,0,0,0,0,0,4736,0,4224,0,2152,2152,0
5097,0,0,0,0,0,4736,0,4224,0,2152,2152,0
5098,0,0,0,0,0,0,0,4224,848,2152,2152,0
5099,0,0,0,0,0,0,0,4224,848,2152,2152,0
5100,0,0,0,0,0,0,0,0,848,2152,2152,848
5101,17424,13064,15112,16392,0,0,0,0,0,0,0,0
5102,17424,13064,15112,16392,0,0,0,0,0,0,0,0
5103,17424,13064,15112,16392,0,0,0,0,0,0,0,0
5104,0,13064,15112,0,0,11016,9224,0,0,0,0,0
5105,0,13064,15112,0,0,11016,9224,0,0,0,0,0
5106,0,0,0,0,6016,11016,9224,7808,0,0,0,0
5107,0,0,0,0,6016,11016,9224,7808,0,0,0,0
5108,0,0,0,0,6016,11016,9224,7808,0,0,0,0
5109,0,0,0,0,6016,11016,9224,7808,0,0,0,0
5110,0,0,0,0,6016,0,9224,7808,0,1352,0,0
5111,0,0,0,0,6016,0,0,7808,0,1352,1352,0
5112,0,0,0,0,6016,0,0,0,0,1352,1352,1352
5113,0,0,0,0,0,0,0,0,0,1352,1352,1352
5114,0,0,0,0,0,0,0,0,0,1352,1352,1352
5115,0,0,0,0,0,0,0,0,0,1352,1352,1352
5116,0,0,0,0,0,0,0,0,0,1352,1352,1352
5117,0,0,0,0,0,0,0,0,0,1352,1352,1352
5118,0,0,0,0,0,0,0,0,0,1352,1352,1352
5119,0,0,0,0,0,0,0,0,0,1352,1352,1352
5120,0,0,0,0,0,0,0,0,0,1352,1352,1352
5121,17424,17424,16392,13064,0,0,0,0,0,0,0,0
5122,17424,17424,16392,13064,0,0,0,0,0,0,0,0
5123,17424,17424,16392,13064,0,0,0,0,0,0,0,0
5124,17424,0,16392,13064,0,0,0,7808,0,0,0,0
5125,0,0,0,13064,6016,6016,0,7808,0,0,0,0
5126,0,0,0,0,6016,6016,4736,7808,0,0,0,0
5127,0,0,0,0,6016,6016,4736,7808,0,0,0,0
5128,0,0,0,0,6016,6016,4736,7808,0,0,0,0
5129,0,0,0,0,6016,6016,4736,7808,0,0,0,0
5130,0,0,0,0,6016,6016,4736,7808,0,0,0,0
5131,0,0,0,0,6016,6016,4736,7808,0,0,0,0
5132,0,0,0,0,6016,6016,4736,0,0,0,3240,0
5133,0,0,0,0,0,6016,4736,0,0,0,3240,3240
5134,0,0,0,0,0,6016,4736,0,0,0,3240,3240
5135,0,0,0,0,0,6016,4736,0,0,0,3240,3240
5136,0,0,0,0,0,0,4736,0,0,2152,3240,3240
5137,0,0,0,0,0,0,4736,0,0,2152,3240,3240
5138,0,0,0,0,0,0,0,0,1352,2152,3240,3240
5139,0,0,0,0,0,0,0,0,1352,2152,3240,3240
5140,0,0,0,0,0,0,0,0,1352,2152,3240,3240
5141,17424,17424,17424,15112,0,0,0,0,0,0,0,0
5142,17424,17424,17424,15112,0,0,0,0,0,0,0,0
5143,17424,17424,17424,15112,0,0,0,0,0,0,0,0
5144,0,17424,0,15112,11016,0,9224,0,0,0,0,0
5145,0,0,0,0,11016,4224,9224,4736,0,0,0,0
5146,0,0,0,0,11016,4224,9224,4736,0,0,0,0
5147,0,0,0,0,11016,4224,9224,4736,0,0,0,0
5148,0,0,0,0,0,4224,9224,4736,0,2152,0,0
5149,0,0,0,0,0,4224,9224,4736,0,2152,0,0
5150,0,0,0,0,0,4224,9224,4736,0,2152,0,0
5151,0,0,0,0,0,4224,0,4736,0,2152,2152,0
5152,0,0,0,0,0,4224,0,4736,0,2152,2152,0
5153,0,0,0,0,0,4224,0,4736,0,2152,2152,0
5154,0,0,0,0,0,4224,0,4736,0,2152,2152,0
5155,0,0,0,0,0,4224,0,4736,0,2152,2152,0
5156,0,0,0,0,0,4224,0,4736,0,2152,2152,0
5157,0,0,0,0,0,4224,0,0,1352,2152,2152,0
5158,0,0,0,0,0,4224,0,0,1352,2152,2152,0
5159,0,0,0,0,0,4224,0,0,1352,2152,2152,0
5160,0,0,0,0,0,4224,0,0,1352,2152,2152,0
5161,15112,16392,17424,18960,0,0,0,0,0,0,0,0
5162,15112,16392,17424,18960,0,0,0,0,0,0,0,0
5163,15112,16392,17424,18960,0,0,0,0,0,0,0,0
5164,15112,0,17424,0,7808,9224,0,0,0,0,0,0
5165,15112,0,0,0,7808,9224,0,6016,0,0,0,0
5166,0,0,0,0,7808,9224,4736,6016,0,0,0,0
5167,0,0,0,0,7808,9224,4736,6016,0,0,0,0
5168,0,0,0,0,7808,9224,4736,6016,0,0,0,0
5169,0,0,0,0,7808,9224,4736,6016,0,0,0,0
5170,0,0,0,0,7808,9224,4736,6016,0,0,0,0
5171,0,0,0,0,0,9224,4736,6016,0,2152,0,0
5172,0,0,0,0,0,0,4736,6016,0,2152,0,2152
5173,0,0,0,0,0,0,4736,6016,0,2152,0,2152
5174,0,0,0,0,0,0,4736,6016,0,2152,0,2152
5175,0,0,0,0,0,0,4736,6016,0,2152,0,2152
5176,0,0,0,0,0,0,4736,0,1352,2152,0,2152
5177,0,0,0,0,0,0,0,0,1352,2152,848,2152
5178,0,0,0,0,0,0,0,0,1352,2152,848,2152
5179,0,0,0,0,0,0,0,0,1352,2152,848,2152
5180,0,0,0,0,0,0,0,0,1352,2152,848,2152
5181,16392,18960,15112,15112,0,0,0,0,0,0,0,0
5182,16392,18960,15112,15112,0,0,0,0,0,0,0,0
5183,16392,18960,15112,15112,0,0,0,0,0,0,0,0
5184,16392,0,15112,0,0,7808,11016,0,0,0,0,0
5185,0,0,15112,0,0,7808,11016,7808,0,0,0,0
5186,0,0,0,0,4224,7808,11016,7808,0,0,0,0
5187,0,0,0,0,4224,7808,11016,7808,0,0,0,0
5188,0,0,0,0,4224,7808,0,7808,0,0,0,3240
5189,0,0,0,0,4224,7808,0,7808,0,0,0,3240
5190,0,0,0,0,4224,0,0,7808,0,0,2152,3240
5191,0,0,0,0,4224,0,0,7808,0,0,2152,3240
5192,0,0,0,0,4224,0,0,7808,0,0,2152,3240
5193,0,0,0,0,4224,0,0,7808,0,0,2152,3240
5194,0,0,0,0,4224,0,0,0,0,0,2152,3240
5195,0,0,0,0,4224,0,0,0,0,0,2152,3240
5196,0,0,0,0,4224,0,0,0,0,0,2152,3240
5197,0,0,0,0,4224,0,0,0,0,0,2152,3240
5198,0,0,0,0,4224,0,0,0,0,0,2152,3240
5199,0,0,0,0,4224,0,0,0,0,0,2152,3240
5200,0,0,0,0,4224,0,0,0,0,0,2152,3240
5201,13064,16392,15112,18960,0,0,0,0,0,0,0,0
5202,13064,16392,15112,18960,0,0,0,0,0,0,0,0
5203,13064,16392,15112,18960,0,0,0,0,0,0,0,0
5204,13064,16392,0,18960,0,11016,0,0,0,0,0,0
5205,13064,16392,0,0,0,11016,0,9224,0,0,0,0
5206,0,0,0,0,4736,11016,7808,9224,0,0,0,0
5207,0,0,0,0,4736,11016,7808,9224,0,0,0,0
5208,0,0,0,0,4736,11016,7808,9224,0,0,0,0
5209,0,0,0,0,4736,11016,7808,9224,0,0,0,0
5210,0,0,0,0,4736,0,7808,9224,1352,0,0,0
5211,0,0,0,0,4736,0,7808,9224,1352,0,0,0
5212,0,0,0,0,4736,0,7808,0,1352,1352,0,0
5213,0,0,0,0,4736,0,7808,0,1352,1352,0,0
5214,0,0,0,0,4736,0,7808,0,1352,1352,0,0
5215,0,0,0,0,4736,0,0,0,1352,1352,0,1352
5216,0,0,0,0,4736,0,0,0,1352,1352,0,1352
5217,0,0,0,0,4736,0,0,0,1352,1352,0,1352
5218,0,0,0,0,4736,0,0,0,1352,1352,0,1352
5219,0,0,0,0,4736,0,0,0,1352,1352,0,1352
5220,0,0,0,0,4736,0,0,0,1352,1352,0,1352
5221,17424,16392,18960,13064,0,0,0,0,0,0,0,0
5222,17424,16392,18960,13064,0,0,0,0,0,0,0,0
5223,17424,16392,18960,13064,0,0,0,0,0,0,0,0
5224,0,0,18960,13064,11016,0,11016,0,0,0,0,0
5225,0,0,0,13064,11016,7808,11016,0,0,0,0,0
5226,0,0,0,13064,11016,7808,11016,0,0,0,0,0
5227,0,0,0,0,11016,7808,11016,7808,0,0,0,0
5228,0,0,0,0,11016,7808,0,7808,0,0,3240,0
5229,0,0,0,0,11016,7808,0,7808,0,0,3240,0
5230,0,0,0,0,0,7808,0,7808,2152,0,3240,0
5231,0,0,0,0,0,7808,0,7808,2152,0,3240,0
5232,0,0,0,0,0,7808,0,7808,2152,0,3240,0
5233,0,0,0,0,0,7808,0,7808,2152,0,3240,0
5234,0,0,0,0,0,0,0,7808,2152,0,3240,1352
